Date,Storage,Storage_FC_normal,Net_injection_normal,EU27+UK,Demand,Algeria,Azerbaijan,Libya,Russia,Turkey,NOR Pipe,LNG,Balance
2025-10-01,,93.7759946315489,2.430042425076877,5.144228431926932,29.950153394466597,2.628034151445062,1.109061228323583,0.08302025844213465,0.2850155447759695,1.6653013859722183,9.878762923450251,11.586771895207324,-8.881784197001252e-16
2025-11-01,,87.25977589910147,-6.516218732447427,5.338657814924685,40.880590659947856,2.2884142097671383,1.0466329711252604,0.14999988892329574,0.2776770666507089,1.54262164549185,10.310404921218252,13.40996340939924,-1.1102230246251565e-15
2025-12-01,,74.82593067311602,-12.43384522598545,5.5975770814760315,49.95966856433746,2.655518201338489,1.0532468412757472,0.09183334197071888,0.2838449184336486,1.7198537351154075,10.906875962504852,15.21707325623712,2.6645352591003757e-15
2026-01-01,,58.30640813219232,-16.519522540923703,5.11126553742052,52.257858086956475,1.9690301399775247,1.0443397472464735,0.05822813470876531,0.24071563280451536,1.45027935281452,10.951447317395068,14.91302968366538,-2.220446049250313e-15
2026-02-01,,46.4758575241787,-11.830550608013617,4.559853147980353,42.913463407789465,1.8969377824644371,0.9513824466014675,0.04293595775627439,0.23536401045849328,1.4143678226481746,10.017780559854936,11.96429107201171,-2.220446049250313e-16
2026-03-01,,41.22563698294413,-5.250220541234569,5.005064746147376,41.37873278107236,2.27805844848008,1.0712045557802232,0.07222883464290523,0.2753000599229179,1.5616525428119623,10.867371808629246,14.997631243423077,1.7763568394002505e-15
2026-04-01,,46.43678235469288,5.211145371748749,4.805914714444688,31.127486485612543,2.81209334436835,1.0079489920054203,0.11492253179518257,0.2716691387770732,1.4636024830642214,9.709601003315909,16.152879649590446,-3.9968028886505635e-15
2026-05-01,,56.75638684522318,10.319604490530303,4.803997776411482,23.92084281326848,2.459521076203398,1.0224140534183004,0.07490678137464349,0.28408224058863896,1.4687305499864924,9.019909127705391,15.106885698110442,-5.551115123125783e-15
2026-06-01,,66.72162199891608,9.965235153692902,4.321921558796221,21.6441297987217,2.3223984417997094,0.9795394056870167,0.030428674115783236,0.27966466013062935,1.2910848877011594,8.787955683441735,13.596371640742344,-7.771561172376096e-16
2026-07-01,,76.71812700156846,9.99650500265238,4.598145840534425,22.21345740627819,2.4239417086576514,1.03677554485758,0.012099239535585747,0.28891885458336464,1.7784052979548488,9.570613567760653,12.501062355046463,-1.9984014443252818e-15
2026-08-01,,86.26917502297255,9.551048021404089,4.460847555726776,20.517906607918626,2.4225007559836538,0.8920182183431973,0.006927758850390452,0.28762020607162136,1.8131036187104714,8.712276697805976,11.47365981783063,-1.3322676295501878e-15
2026-09-01,,92.48331077100315,6.214135748030603,4.520049875974003,23.39157084554006,2.2649107253123018,1.0031277316399885,0.009773220922866213,0.2842614104391923,1.7718879814851978,7.132751324129929,12.618944323667183,-4.440892098500626e-16
2026-10-01,,95.74328723842682,3.259976467423666,4.970101723994664,29.415613274861226,2.4697314863805193,1.1067648477851264,0.05652144169006084,0.2934364788065983,1.7331121952587818,9.530637250118533,12.515284318250606,3.774758283725532e-15
2026-11-01,,90.76410289756276,-4.979184340864052,5.146090221823455,40.45251534588802,2.145034519206371,1.044719567858101,0.1244364940103384,0.2849917547500684,1.6037132357180417,9.742729427969119,15.381615783688474,-3.1086244689504383e-15
